frame,users,vehicles,average_user_wait_time,vehicle_availability,vehicles_depleted,vehicle_utilization
105,1,10,1.0,80.0,2,0.0
106,2,10,1.5,80.0,2,0.0
107,2,10,2.5,80.0,2,0.0
108,1,10,4.0,80.0,2,0.0
109,1,10,5.0,80.0,2,0.0
110,1,10,6.0,80.0,2,0.0
111,2,10,4.0,80.0,2,0.0
112,2,10,4.5,70.0,2,12.5
113,2,10,2.0,90.0,1,0.0
114,2,10,2.5,80.0,1,11.11
115,2,10,2.5,70.0,1,22.22
116,1,10,3.0,80.0,1,11.11
117,0,10,0,90.0,1,0.0
118,0,10,0,90.0,1,0.0
119,1,10,1.0,90.0,1,0.0
120,1,10,2.0,90.0,1,0.0
121,1,10,3.0,90.0,1,0.0
122,1,10,4.0,90.0,1,0.0
123,2,10,3.0,90.0,1,0.0
124,1,10,1.0,80.0,1,11.11
125,1,10,1.0,80.0,2,0.0
126,1,10,2.0,90.0,1,0.0
127,1,10,3.0,90.0,1,0.0
128,1,10,4.0,90.0,1,0.0
129,0,10,0,90.0,1,0.0
130,0,10,0,90.0,1,0.0
131,0,10,0,90.0,1,0.0
132,0,10,0,90.0,1,0.0
133,0,10,0,90.0,1,0.0
134,0,10,0,90.0,1,0.0
135,1,10,1.0,90.0,1,0.0
136,1,10,2.0,90.0,1,0.0
137,1,10,3.0,90.0,1,0.0
138,1,10,4.0,90.0,1,0.0
139,1,10,1.0,90.0,1,0.0
140,1,10,2.0,90.0,1,0.0
141,0,10,0,90.0,1,0.0
142,0,10,0,90.0,1,0.0
143,0,10,0,90.0,1,0.0
144,1,10,1.0,90.0,1,0.0
145,1,10,2.0,90.0,1,0.0
146,1,10,3.0,90.0,1,0.0
147,1,10,4.0,90.0,1,0.0
148,1,10,5.0,90.0,1,0.0
149,0,10,0,90.0,1,0.0
150,0,10,0,90.0,1,0.0
151,0,10,0,90.0,1,0.0
152,0,10,0,90.0,1,0.0
153,1,10,1.0,90.0,1,0.0
154,0,10,0,100.0,0,0.0
155,0,10,0,100.0,0,0.0
156,0,10,0,100.0,0,0.0
157,0,10,0,100.0,0,0.0
158,0,10,0,100.0,0,0.0
159,0,10,0,100.0,0,0.0
160,0,10,0,100.0,0,0.0
161,1,10,1.0,100.0,0,0.0
162,1,10,2.0,100.0,0,0.0
163,1,10,2.0,90.0,0,10.0
164,2,10,1.0,80.0,0,20.0
165,3,10,1.0,80.0,1,11.11
166,3,10,1.33,70.0,1,22.22
167,3,10,1.67,70.0,1,22.22
168,3,10,2.0,70.0,2,12.5
169,4,10,2.25,70.0,3,0.0
170,2,10,2.0,70.0,3,0.0
171,1,10,2.0,60.0,3,14.29
172,1,10,1.0,70.0,3,0.0
173,2,10,1.0,60.0,3,14.29
174,2,10,1.0,50.0,4,16.67
175,3,10,1.33,50.0,4,16.67
176,4,10,1.5,40.0,5,20.0
177,3,10,2.0,40.0,5,20.0
178,2,10,2.5,40.0,6,0.0
179,3,10,2.67,40.0,6,0.0
180,2,10,3.5,40.0,6,0.0
181,2,10,4.5,40.0,6,0.0
182,3,10,4.0,40.0,6,0.0
183,3,10,4.67,30.0,6,25.0
184,1,10,3.0,30.0,7,0.0
185,1,10,4.0,30.0,7,0.0
186,1,10,5.0,30.0,7,0.0
187,0,10,0,30.0,7,0.0
188,1,10,1.0,30.0,7,0.0
189,1,10,2.0,30.0,7,0.0
190,0,10,0,30.0,7,0.0
191,0,10,0,30.0,7,0.0
192,1,10,1.0,30.0,7,0.0
193,2,10,1.5,30.0,7,0.0
194,2,10,2.5,40.0,6,0.0
195,2,10,3.5,40.0,6,0.0
196,2,10,4.5,40.0,6,0.0
197,2,10,5.5,50.0,5,0.0
198,2,10,6.5,60.0,4,0.0
199,2,10,7.0,50.0,4,16.67
200,2,10,7.5,50.0,4,16.67
201,0,10,0,60.0,4,0.0
202,0,10,0,60.0,4,0.0
203,1,10,1.0,70.0,3,0.0
204,1,10,2.0,70.0,3,0.0
205,2,10,2.0,80.0,2,0.0
206,2,10,3.0,80.0,2,0.0
207,1,10,4.0,80.0,1,11.11
208,1,10,4.0,80.0,1,11.11
209,2,10,2.5,80.0,1,11.11
210,1,10,2.0,90.0,1,0.0
211,1,10,3.0,90.0,1,0.0
212,1,10,4.0,90.0,1,0.0
213,2,10,3.0,100.0,0,0.0
214,2,10,4.0,100.0,0,0.0
215,2,10,5.0,100.0,0,0.0
216,2,10,6.0,100.0,0,0.0
217,2,10,7.0,100.0,0,0.0
218,1,10,5.0,90.0,0,10.0
219,0,10,0,100.0,0,0.0
220,0,10,0,100.0,0,0.0
221,0,10,0,100.0,0,0.0
222,1,10,1.0,100.0,0,0.0
223,1,10,2.0,100.0,0,0.0
224,2,10,2.0,100.0,0,0.0
225,3,10,2.0,90.0,0,10.0
226,3,10,2.33,80.0,0,20.0
227,3,10,2.67,80.0,0,20.0
228,4,10,2.5,80.0,0,20.0
229,4,10,2.75,70.0,2,12.5
230,4,10,3.25,60.0,3,14.29
231,5,10,3.4,60.0,3,14.29
232,4,10,3.5,70.0,3,0.0
233,3,10,3.33,70.0,3,0.0
234,3,10,3.33,70.0,3,0.0
235,3,10,2.0,70.0,3,0.0
236,4,10,2.25,60.0,3,14.29
237,4,10,3.0,60.0,3,14.29
238,4,10,3.75,60.0,3,14.29
239,4,10,3.25,60.0,3,14.29
240,3,10,4.67,40.0,4,33.33
241,3,10,5.0,40.0,4,33.33
242,2,10,3.0,40.0,5,20.0
243,2,10,3.5,40.0,5,20.0
244,1,10,1.0,40.0,6,0.0
245,1,10,2.0,40.0,6,0.0
246,1,10,3.0,40.0,6,0.0
247,1,10,1.0,40.0,6,0.0
248,1,10,2.0,40.0,6,0.0
249,1,10,3.0,40.0,6,0.0
250,2,10,2.5,40.0,6,0.0
251,1,10,2.0,40.0,6,0.0
252,1,10,3.0,40.0,6,0.0
253,1,10,4.0,40.0,6,0.0
254,1,10,5.0,40.0,6,0.0
255,1,10,6.0,40.0,6,0.0
256,1,10,1.0,40.0,6,0.0
257,1,10,2.0,40.0,6,0.0
258,1,10,3.0,60.0,4,0.0
259,1,10,4.0,70.0,3,0.0
260,1,10,4.0,60.0,3,14.29
261,1,10,4.0,60.0,3,14.29
262,1,10,4.0,60.0,3,14.29
263,1,10,4.0,60.0,3,14.29
264,2,10,2.5,60.0,4,0.0
265,2,10,3.5,60.0,4,0.0
266,1,10,3.0,60.0,4,0.0
267,1,10,4.0,60.0,4,0.0
268,1,10,1.0,60.0,4,0.0
269,0,10,0,70.0,3,0.0
270,0,10,0,70.0,3,0.0
271,0,10,0,80.0,2,0.0
272,0,10,0,80.0,2,0.0
273,0,10,0,90.0,1,0.0
274,0,10,0,90.0,1,0.0
275,0,10,0,90.0,1,0.0
276,1,10,0.0,80.0,1,11.11
277,1,10,0.0,80.0,2,0.0
278,0,10,0,80.0,2,0.0
279,0,10,0,80.0,2,0.0
280,0,10,0,80.0,2,0.0
281,0,10,0,80.0,2,0.0
282,0,10,0,80.0,2,0.0
283,0,10,0,80.0,2,0.0
284,0,10,0,80.0,2,0.0
285,0,10,0,80.0,2,0.0
286,0,10,0,80.0,2,0.0
287,0,10,0,80.0,2,0.0
288,0,10,0,80.0,2,0.0
289,0,10,0,80.0,2,0.0
290,1,10,1.0,80.0,2,0.0
291,1,10,2.0,80.0,2,0.0
292,1,10,3.0,80.0,2,0.0
293,1,10,4.0,90.0,1,0.0
294,1,10,5.0,90.0,1,0.0
295,1,10,6.0,90.0,1,0.0
296,1,10,6.0,80.0,1,11.11
297,1,10,6.0,80.0,1,11.11
298,1,10,6.0,80.0,1,11.11
299,1,10,1.0,90.0,1,0.0
300,1,10,1.0,80.0,1,11.11
301,1,10,1.0,80.0,1,11.11
302,1,10,1.0,80.0,1,11.11
303,0,10,0,90.0,1,0.0
304,0,10,0,90.0,1,0.0
305,0,10,0,90.0,1,0.0
306,0,10,0,100.0,0,0.0
307,1,10,1.0,100.0,0,0.0
308,1,10,2.0,100.0,0,0.0
309,2,10,1.5,90.0,1,0.0
310,2,10,2.0,80.0,1,11.11
311,2,10,2.5,80.0,2,0.0
312,2,10,3.5,80.0,2,0.0
313,2,10,4.5,80.0,2,0.0
314,3,10,3.67,70.0,2,12.5
315,4,10,3.5,70.0,3,0.0
316,3,10,2.33,60.0,3,14.29
317,4,10,2.5,60.0,3,14.29
318,4,10,3.0,50.0,3,28.57
319,2,10,3.0,60.0,3,14.29
320,1,10,1.0,50.0,4,16.67
321,2,10,0.5,40.0,4,33.33
322,3,10,0.33,30.0,5,40.0
323,3,10,0.33,20.0,5,60.0
324,2,10,0.0,30.0,5,40.0
325,1,10,0.0,30.0,6,25.0
326,0,10,0,30.0,7,0.0
327,0,10,0,30.0,7,0.0
328,1,10,1.0,30.0,7,0.0
329,2,10,1.5,30.0,7,0.0
330,2,10,2.5,30.0,7,0.0
331,2,10,3.5,30.0,7,0.0
332,2,10,4.5,30.0,7,0.0
333,1,10,6.0,30.0,7,0.0
334,0,10,0,30.0,7,0.0
335,0,10,0,30.0,7,0.0
336,0,10,0,30.0,7,0.0
337,0,10,0,30.0,7,0.0
338,0,10,0,40.0,6,0.0
339,0,10,0,40.0,6,0.0
340,0,10,0,50.0,5,0.0
341,0,10,0,50.0,5,0.0
342,0,10,0,50.0,5,0.0
343,1,10,1.0,50.0,5,0.0
344,1,10,2.0,60.0,4,0.0
345,0,10,0,60.0,4,0.0
346,0,10,0,60.0,4,0.0
347,0,10,0,60.0,4,0.0
348,0,10,0,60.0,4,0.0
349,0,10,0,70.0,3,0.0
350,0,10,0,70.0,3,0.0
351,0,10,0,80.0,2,0.0
352,0,10,0,80.0,2,0.0
353,0,10,0,80.0,2,0.0
354,0,10,0,90.0,1,0.0
355,1,10,0.0,90.0,1,0.0
356,1,10,0.0,80.0,1,11.11
357,1,10,0.0,80.0,1,11.11
358,1,10,0.0,80.0,1,11.11
359,2,10,0.0,70.0,1,22.22
360,1,10,0.0,80.0,2,0.0
361,1,10,1.0,80.0,2,0.0
362,1,10,1.0,70.0,2,12.5
363,0,10,0,80.0,2,0.0
364,0,10,0,80.0,2,0.0
365,0,10,0,80.0,2,0.0
366,0,10,0,80.0,2,0.0
367,0,10,0,80.0,2,0.0
368,1,10,1.0,80.0,2,0.0
369,1,10,2.0,80.0,2,0.0
370,2,10,2.0,80.0,2,0.0
371,2,10,2.5,70.0,2,12.5
372,2,10,3.0,70.0,2,12.5
373,2,10,3.5,70.0,3,0.0
374,2,10,2.5,70.0,3,0.0
375,2,10,3.5,70.0,3,0.0
376,2,10,4.5,70.0,3,0.0
377,1,10,4.0,70.0,3,0.0
378,1,10,5.0,70.0,3,0.0
379,1,10,6.0,70.0,3,0.0
380,0,10,0,70.0,3,0.0
381,1,10,0.0,60.0,3,14.29
382,1,10,0.0,60.0,3,14.29
383,1,10,0.0,60.0,3,14.29
384,1,10,0.0,70.0,2,12.5
385,1,10,0.0,70.0,3,0.0
386,1,10,1.0,70.0,3,0.0
387,2,10,1.0,60.0,3,14.29
388,2,10,1.5,60.0,3,14.29
389,3,10,1.67,70.0,3,0.0
390,2,10,1.0,60.0,3,14.29
391,2,10,1.5,60.0,3,14.29
392,2,10,2.0,60.0,3,14.29
393,2,10,2.0,50.0,3,28.57
394,2,10,2.0,50.0,4,16.67
395,1,10,4.0,50.0,4,16.67
396,1,10,4.0,50.0,4,16.67
397,0,10,0,50.0,5,0.0
398,0,10,0,50.0,5,0.0
399,0,10,0,50.0,5,0.0
400,0,10,0,50.0,5,0.0
401,0,10,0,50.0,5,0.0
402,0,10,0,60.0,4,0.0
403,0,10,0,60.0,4,0.0
404,1,10,1.0,60.0,4,0.0
405,1,10,2.0,60.0,4,0.0
406,1,10,3.0,60.0,4,0.0
407,1,10,4.0,60.0,4,0.0
408,1,10,1.0,60.0,4,0.0
409,1,10,2.0,60.0,4,0.0
410,0,10,0,60.0,4,0.0
411,0,10,0,60.0,4,0.0
412,0,10,0,60.0,4,0.0
413,0,10,0,60.0,4,0.0
414,0,10,0,70.0,3,0.0
415,1,10,1.0,70.0,3,0.0
416,1,10,2.0,70.0,3,0.0
417,1,10,3.0,70.0,3,0.0
418,1,10,4.0,80.0,2,0.0
419,1,10,4.0,70.0,2,12.5
420,1,10,1.0,80.0,2,0.0
421,1,10,2.0,80.0,2,0.0
422,1,10,3.0,80.0,2,0.0
423,0,10,0,90.0,1,0.0
424,0,10,0,90.0,1,0.0
425,0,10,0,90.0,1,0.0
426,0,10,0,100.0,0,0.0
427,0,10,0,100.0,0,0.0
428,0,10,0,100.0,0,0.0
429,0,10,0,100.0,0,0.0
430,0,10,0,100.0,0,0.0
431,0,10,0,100.0,0,0.0
432,0,10,0,100.0,0,0.0
433,1,10,0.0,90.0,0,10.0
434,2,10,0.5,90.0,0,10.0
435,3,10,0.67,80.0,0,20.0
436,4,10,0.75,70.0,0,30.0
437,5,10,0.6,50.0,1,44.44
438,4,10,0.75,60.0,1,33.33
439,3,10,1.0,60.0,2,25.0
440,2,10,0.5,60.0,3,14.29
441,2,10,1.0,50.0,4,16.67
442,2,10,1.5,50.0,4,16.67
443,3,10,1.67,50.0,5,0.0
444,2,10,3.0,50.0,5,0.0
445,2,10,4.0,50.0,5,0.0
446,2,10,4.5,40.0,5,20.0
447,2,10,5.0,40.0,5,20.0
448,1,10,3.0,40.0,5,20.0
449,1,10,3.0,40.0,5,20.0
450,0,10,0,40.0,6,0.0
451,0,10,0,40.0,6,0.0
452,1,10,1.0,40.0,6,0.0
453,1,10,2.0,40.0,6,0.0
454,1,10,3.0,40.0,6,0.0
455,0,10,0,40.0,6,0.0
456,1,10,1.0,40.0,6,0.0
457,0,10,0,40.0,6,0.0
458,0,10,0,40.0,6,0.0
459,0,10,0,40.0,6,0.0
460,0,10,0,40.0,6,0.0
461,0,10,0,40.0,6,0.0
462,0,10,0,40.0,6,0.0
463,0,10,0,40.0,6,0.0
464,1,10,1.0,40.0,6,0.0
465,1,10,2.0,40.0,6,0.0
466,1,10,3.0,50.0,5,0.0
467,1,10,4.0,50.0,5,0.0
468,0,10,0,60.0,4,0.0
469,0,10,0,70.0,3,0.0
470,0,10,0,80.0,2,0.0
471,0,10,0,80.0,2,0.0
472,1,10,0.0,80.0,1,11.11
473,1,10,0.0,80.0,1,11.11
474,1,10,0.0,80.0,1,11.11
475,1,10,0.0,80.0,2,0.0
476,1,10,0.0,70.0,2,12.5
477,0,10,0,80.0,2,0.0
478,1,10,1.0,80.0,2,0.0
479,1,10,2.0,90.0,1,0.0
480,1,10,3.0,90.0,1,0.0
481,1,10,4.0,90.0,1,0.0
482,1,10,4.0,80.0,1,11.11
483,1,10,4.0,80.0,1,11.11
484,1,10,4.0,80.0,1,11.11
485,1,10,4.0,80.0,1,11.11
486,1,10,4.0,80.0,2,0.0
487,1,10,4.0,70.0,2,12.5
488,0,10,0,80.0,2,0.0
489,0,10,0,80.0,2,0.0
490,0,10,0,80.0,2,0.0
491,0,10,0,80.0,2,0.0
492,1,10,1.0,80.0,2,0.0
493,1,10,2.0,80.0,2,0.0
494,2,10,1.5,70.0,3,0.0
495,2,10,1.0,70.0,3,0.0
496,1,10,2.0,70.0,3,0.0
497,1,10,3.0,70.0,3,0.0
498,0,10,0,70.0,3,0.0
499,0,10,0,70.0,3,0.0
500,0,10,0,70.0,3,0.0
501,0,10,0,70.0,3,0.0
502,0,10,0,70.0,3,0.0
503,1,10,1.0,70.0,3,0.0
504,1,10,2.0,80.0,2,0.0
505,1,10,3.0,80.0,2,0.0
506,2,10,2.5,80.0,2,0.0
507,2,10,3.5,80.0,2,0.0
508,2,10,4.5,80.0,2,0.0
509,1,10,7.0,80.0,2,0.0
510,1,10,8.0,80.0,2,0.0
511,1,10,9.0,80.0,2,0.0
512,2,10,5.0,70.0,2,12.5
513,1,10,2.0,80.0,2,0.0
514,1,10,2.0,70.0,3,0.0
515,1,10,2.0,70.0,2,12.5
516,1,10,2.0,70.0,2,12.5
517,1,10,2.0,70.0,2,12.5
518,1,10,2.0,70.0,2,12.5
519,0,10,0,70.0,3,0.0
520,0,10,0,70.0,3,0.0
521,0,10,0,70.0,3,0.0
522,0,10,0,70.0,3,0.0
523,0,10,0,80.0,2,0.0
524,0,10,0,80.0,2,0.0
525,0,10,0,80.0,2,0.0
526,0,10,0,80.0,2,0.0
527,0,10,0,80.0,2,0.0
528,0,10,0,80.0,2,0.0
529,0,10,0,80.0,2,0.0
530,0,10,0,80.0,2,0.0
531,0,10,0,80.0,2,0.0
532,0,10,0,80.0,2,0.0
533,0,10,0,80.0,2,0.0
534,0,10,0,80.0,2,0.0
535,0,10,0,80.0,2,0.0
536,0,10,0,80.0,2,0.0
537,0,10,0,80.0,2,0.0
538,0,10,0,80.0,2,0.0
539,0,10,0,80.0,2,0.0
540,1,10,1.0,80.0,2,0.0
541,0,10,0,80.0,2,0.0
542,0,10,0,80.0,2,0.0
543,0,10,0,90.0,1,0.0
544,1,10,1.0,90.0,1,0.0
545,0,10,0,90.0,1,0.0
546,0,10,0,90.0,1,0.0
547,0,10,0,90.0,1,0.0
548,0,10,0,100.0,0,0.0
549,0,10,0,100.0,0,0.0
550,0,10,0,100.0,0,0.0
551,0,10,0,100.0,0,0.0
552,0,10,0,100.0,0,0.0
553,0,10,0,100.0,0,0.0
554,0,10,0,100.0,0,0.0
555,1,10,1.0,100.0,0,0.0
556,1,10,2.0,100.0,0,0.0
557,1,10,3.0,100.0,0,0.0
558,1,10,4.0,100.0,0,0.0
559,1,10,5.0,100.0,0,0.0
560,1,10,6.0,100.0,0,0.0
561,1,10,7.0,100.0,0,0.0
562,1,10,8.0,100.0,0,0.0
563,1,10,9.0,100.0,0,0.0
564,0,10,0,100.0,0,0.0
565,0,10,0,100.0,0,0.0
566,1,10,1.0,100.0,0,0.0
567,1,10,2.0,100.0,0,0.0
568,1,10,3.0,100.0,0,0.0
569,2,10,2.5,100.0,0,0.0
570,1,10,5.0,100.0,0,0.0
571,1,10,5.0,90.0,0,10.0
572,0,10,0,100.0,0,0.0
573,0,10,0,100.0,0,0.0
574,0,10,0,100.0,0,0.0
575,0,10,0,100.0,0,0.0
576,0,10,0,100.0,0,0.0
577,1,10,1.0,100.0,0,0.0
578,1,10,2.0,100.0,0,0.0
579,1,10,3.0,100.0,0,0.0
580,1,10,4.0,100.0,0,0.0
581,2,10,3.0,100.0,0,0.0
582,3,10,3.0,100.0,0,0.0
583,3,10,3.67,90.0,0,10.0
584,1,10,2.0,90.0,0,10.0
585,1,10,2.0,90.0,1,0.0
586,1,10,3.0,90.0,1,0.0
587,1,10,4.0,90.0,1,0.0
588,1,10,5.0,90.0,1,0.0
589,1,10,6.0,90.0,1,0.0
590,1,10,7.0,90.0,1,0.0
591,1,10,1.0,90.0,1,0.0
592,1,10,2.0,90.0,1,0.0
593,1,10,3.0,90.0,1,0.0
594,2,10,2.0,80.0,1,11.11
595,2,10,2.5,80.0,1,11.11
596,2,10,3.0,80.0,1,11.11
597,3,10,2.67,80.0,1,11.11
598,3,10,2.67,60.0,2,25.0
599,3,10,2.0,70.0,2,12.5
600,1,10,2.0,70.0,3,0.0
601,1,10,1.0,70.0,3,0.0
602,1,10,1.0,60.0,3,14.29
603,1,10,1.0,60.0,3,14.29
604,1,10,1.0,60.0,3,14.29
605,1,10,1.0,60.0,3,14.29
606,1,10,1.0,60.0,4,0.0
607,0,10,0,60.0,4,0.0
608,0,10,0,60.0,4,0.0
609,0,10,0,60.0,4,0.0
610,0,10,0,60.0,4,0.0
611,0,10,0,60.0,4,0.0
612,0,10,0,60.0,4,0.0
613,0,10,0,60.0,4,0.0
614,0,10,0,70.0,3,0.0
615,1,10,1.0,70.0,3,0.0
616,1,10,2.0,70.0,3,0.0
